model_input,pred_correct,expected_if,predicted_if,pred_score
"tensor([[    1,   822,  6597, 29918,   535,  1547, 29879, 29898,  1311, 29892,
         25260, 29922,  8516, 29892, 18999, 29922,  8516, 29892, 10422, 29922,
          8516, 29892,  9250, 29918,   517, 29918,   303, 29879, 29922,  8516,
         29892,  9250, 29918,   517, 29918, 29879,  2863, 29922,  8516,  1125,
            13,  1678,  9995,  6597, 29918,   535,  1547, 29879,  4893,   263,
          1051,   310, 25260,   322, 18999, 29898, 25253, 29897,    13,  9651,
           769,  3639,   263,  1051,   310,  1281,  1547,  3618, 23892,  3025,
            13,  9651, 20553,  3388, 29931,   568, 29889,    13,    13,  9651,
         18601,   287, 25186, 29901,    13, 18884, 11654,  4146,   304,  9444,
          7716, 28025,  1192,  5060,  4146, 29918,   517, 29918,   303, 29879,
            13, 18884, 11654,  4146,   304,   317,  2863,  1192,  5060,  4146,
         29918,   517, 29918, 29879,  2863,    13,    13,  9651,  1152,  2472,
          1048,   278,  3625,  3987,  6493,    13,  9651,  1732,   597,  2527,
           314,   481, 29889, 12938, 29885, 29889, 13428, 29889, 13513,  6294,
            13,    13,  9651,  3940, 29901,   960,   385,  1059,   338, 18169,
           278,  1889,   674,   367,  5764,    13,   462, 29871,   322,  6514,
           471, 19356, 29892,   565,  3099, 29892,   674,   367,    13,   462,
         29871,  4133,  3412,   411,   278,  1059,  1476, 29889,    13,  4706,
          9995,    13,  1678,   565, 12801,  1529, 16033, 29958,  2396,    13,
          4706, 12020,  7865,  2392,   877,  3492,  1818,  2845,  1209,   263,
          1051,   310, 25260,  6323,   263, 10422, 29889,  1495,    13,  1678,
          1881, 29918,  1445,   353,  6213,    13,  1678,   565, 12801,  1529,
         16033, 29958,  2396,    13,  4706,  1881, 29918,  1445,   353,  5694,
          1445, 29889, 22175,  5776,  1971,   653,  2283, 29898,  8513,  2433,
         29893, 29890,   742,  5217, 29922,  8824, 29897,    13,  1678,  1683,
         29901,    13,  4706,  1881, 29918,  1445,   353,  1722, 29898,  9507,
         29892,   525, 29878,  1495,    13,  1678,  1962, 29918,  1445, 29918,
           978,   353,  6213,    13,  1678,  1059,   353,  6213,    13,  1678,
          1018, 29901,    13,  4706,   565, 12801,  1529, 16033, 29958,  2396,
            13,  9651,   565, 12801,  1529, 16033, 29958,  2396,    13, 18884,
           363, 15882, 29892, 10541,   297, 14319, 29898,  4841, 29892, 25260,
          1125,    13,   462,  1678,  1881, 29918,  1445, 29889,  3539,   877,
         29912, 29900, 29991, 29878, 11079, 29912, 29896, 29991, 29878,  1012,
         29876,  4286,  4830, 29898, 25378, 29892, 10541,   467, 12508,   877,
          9420, 29947,  8785,    13,  9651,  1683, 29901,    13, 18884,   363,
         10541,   297, 25260, 29901,    13,   462,  1678,  1881, 29918,  1445,
         29889,  3539,   877, 29912, 29900, 29991, 29878,  1012, 29876,  4286,
          4830, 29898, 18616,   663,   467, 12508,   877,  9420, 29947,  8785,
            13,  9651,  1881, 29918,  1445, 29889, 23126,   580,    13,  4706,
          1899,   353,  6024, 13067,   742,  2897, 29889,  2084, 29889,  7122,
         29898,  1311, 29889,  2527,   314,   481, 29918,  9507, 29892,   525,
          2527,   314,   481, 29880,   568, 29889,   845,  1495, 29962,    13,
          4706,   565, 12801,  1529, 16033, 29958,  2396,    13,  9651,   565,
         12801,  1529, 16033, 29958,  2396,    13, 18884,  9250, 29918,   517,
         29918,   303, 29879,   353,   518,  5060,  4146, 29918,   517, 29918,
           303, 29879, 29962,    13,  9651,   565, 12801,  1529, 16033, 29958,
          2396,    13, 18884,  1899, 29889,  4397,   877,   489,  5060,  4146,
         29918,   517, 29918,   303, 29879,  1495,    13, 18884,  1899, 29889,
          4397, 29898,   710, 29898,  3788, 29889,  7122, 29898,  5060,  4146,
         29918,   517, 29918,   303, 29879,  4961,    13,  4706,   565, 12801,
          1529, 16033, 29958,  2396,    13,  9651,   565, 12801,  1529, 16033,
         29958,  2396,    13, 18884,  9250, 29918,   517, 29918, 29879,  2863,
           353,   518,  5060,  4146, 29918,   517, 29918, 29879,  2863, 29962,
            13,  9651,   565, 12801,  1529, 16033, 29958,  2396,    13, 18884,
          1899, 29889,  4397,   877,   489,  5060,  4146, 29918,   517, 29918,
         29879,  2863,  1495,    13, 18884,  1899, 29889,  4397, 29898,   710,
         29898,  3788, 29889,  7122, 29898,  5060,  4146, 29918,   517, 29918,
         29879,  2863,  4961,    13,  4706,   565, 12801,  1529, 16033, 29958,
          2396,    13,  9651,  1899, 29889,  4397,   877,   489,  2080,  4830,
         29922, 29879,   430, 29875,  4353,  1495,    13,  4706,  1899, 29889,
          4397, 29898,  2080, 29918,  1445, 29889,   978, 29897,    13,  4706,
          1539,   314,   481, 29918,  5014,   353,  1014,  5014, 29889, 29925,
          3150, 29898,  6519, 29892, 27591, 29922,  1491,  5014, 29889,  2227,
          4162, 29897,    13,  4706,  1550,  1539,   314,   481, 29918,  5014,
         29889, 29886,  3028,   580,   338,  6213, 29901,    13,  9651, 27591,
           353,   851, 29898,  2527,   314,   481, 29918,  5014, 29889, 25393,
         29889,   949,  1220,  3101,    13,  9651,   565, 12801,  1529, 16033,
         29958,  2396,    13, 18884,  1539,   314,   481, 29918,  5014, 29889,
         18821,   403,   580,    13, 18884,  1059,   353, 27591, 29889, 29878,
         17010,   580,    13,  4706,  1962, 29918,  1445, 29918,   978, 29892,
           934, 29918, 17588,   353,  2897, 29889,  2084, 29889, 23579,   568,
           486, 29898,  2080, 29918,  1445, 29889,   978, 29897,    13,  4706,
          1962, 29918,  1445, 29918,   978,  4619,   525,  6169,   718,   525,
         29885,  2460, 29915,    13,  4706,   411,  1722, 29898,  4905, 29918,
          1445, 29918,   978, 29897,   408,   285, 29881, 29901,    13,  9651,
          1962,   353,   285, 29881, 29889,   949,   580,    13,  1678,  7146,
         29901,    13,  4706,   565, 12801,  1529, 16033, 29958,  2396,    13,
          9651,  2897, 29889,  5992, 29898,  2080, 29918,  1445, 29889,   978,
         29897,    13,  4706,  1683, 29901,    13,  9651,  1881, 29918,  1445,
         29889,  5358,   580,    13,  4706,  2897, 29889,  5992, 29898,  4905,
         29918,  1445, 29918,   978, 29897,    13,  1678, 22001,   353,  2994,
         13364, 29931,   568, 29889,  1359, 29898,  4905, 29889,  5451,  9012,
          3101,    13,  1678,   736,   313,   535,  1547, 29879, 29892,  1059,
         29897]])",False,"['sentences is not None and filename is not None or (sentences is None and filename is None)', 'sentences is not None', 'sentences is not None', 'restrict_to_sts', 'restrict_to_sources', 'ids is not None', 'sentences is not None', 'ids is not None', 'isinstance(restrict_to_sts, str)', 'len(restrict_to_sts) > 0', 'isinstance(restrict_to_sources, str)', 'len(restrict_to_sources) > 0', ""'ERROR' in stdout""]",___________________,0.0
"tensor([[    1,   822, 16732,  ...,  5975,   580,  4961]])",False,"['readme_files.intersection(files)', ""this_label.endswith('_')"", 'label', 'os.path.exists(os.path.join(foutdir, findex))', 'code_div is not None', 'code_div is not None']",___________________,0.0
"tensor([[    1,   822,   903,  4258, 29918,  9877, 29898,  1311, 29892,  9920,
         29892,   274,  9970, 29922,  8516, 29892,  8829, 29922,  8516, 29892,
          8025,  2433,  9420, 29899, 29947, 29374,    13,  1678,  9995,  6558,
           263,  1899,   411,   263,  1661, 23473,  1246, 29889,    13,    13,
          4706, 11080,  1082,   421,  9006, 29952,  1899,   411,   263,  1661,
         23473,  1246, 29889,   450,  1899,   674,    13,  4706,   367,  1065,
           297,   278,  3884,   731,   491,   421, 29883,  9970,  1412,  1174,
          2405,  2932,  3651,   508,   367,    13,  4706,   731,   773,   278,
           421,  6272, 29952,  8600, 29889,   450,  1962,   848,   338,  4133,
            13,  4706,   408, 18511,  6262,   297,   385, 20380, 29889,  7806,
          2944,   674,   367,   263,  1196,   310,   278,    13,  4706,  1962,
         29889,    13,    13,  4706,   584, 18280, 29901,   385, 20380,   411,
           278,  1962,   310,   278,  1899,   408, 18511,  6262,    13,    13,
          4706,   584,   336,  4637,   830,  7036,  2392, 29901,   746,   385,
          1059, 10008,  2734,   278,  1899,    13,  4706,  9995,    13,  1678,
          1583, 29889, 26061, 29918,  4906,   353,  6213,    13,  1678, 17927,
         29889,  8382,   877, 27795,  1899,  1273, 29879,   313, 29883,  9970,
         29901,  1273, 29879, 29892,  8829, 29901,  1273, 29879, 29897,   742,
           525, 15300,  7122, 29898,  9006,   511,   274,  9970, 29892,   851,
         29898,  6272,   876,    13,  1678,  1018, 29901,    13,  4706,  1583,
         29889, 15439,   353,  1014,  5014, 29889, 29925,  3150, 29898,  9006,
         29892, 27591, 29922,  1491,  5014, 29889,  2227,  4162, 29892,   380,
         20405, 29922,  1491,  5014, 29889,  2227,  4162, 29892,   274,  9970,
         29922, 29883,  9970, 29892,  8829, 29922,  6272, 29897,    13,  4706,
          4589, 29918,  7097,   353,  3244,   292, 29889,  4899, 29898,  5182,
         29922,  1311,  3032,   949, 29918,   303, 20405, 29892,  9049,  5085,
          3790, 29915, 22331,  2396,  8025,  1118,  1146,  9857, 29922,  5574,
         29897,    13,  4706,  4589, 29918,  7097, 29889,  2962,   580,    13,
          4706,   363,  1196,   297,  1583, 29889, 15439, 29889, 25393, 29901,
            13,  9651,  7709,  1196, 29889, 13808, 29898, 22331, 29892,  4436,
          2433,  7610,  9102,   403, 21587,  1495,    13,  4706,  4589, 29918,
          7097, 29889,  7122,   580,    13,  4706,  1583, 29889, 15439, 29889,
         27820,   403,   580,    13,  4706,  1583, 29889, 15439, 29889, 25393,
         29889,  5358,   580,    13,  4706,  1583, 29889, 15439, 29889,   303,
         20405, 29889,  5358,   580,    13,  1678,  5174,   438, 29173,   408,
           321, 29901,    13,  4706,  4589, 29918,  7097, 29889,  7122,   580,
            13,  4706, 12020,   830,  7036,  2392, 29898, 29883,  1071, 29922,
           710, 29898, 29872,   876,    13,  1678,   565, 12801,  1529, 16033,
         29958,  2396,    13,  4706,  4556,   353,   525,  5559,  1899,   448,
          1273, 29879,   313,  2457,   775, 29901,  1273, 29881, 16029,  1273,
           313,  1311, 29889, 26061, 29918,  4906, 29892,  1583, 29889, 15439,
         29889,  2457,   401, 29897,    13,  4706, 12020,   830,  7036,  2392,
         29898, 29883,  1071, 29922, 29883,  1071, 29897]])",False,['self.proc.returncode != 0'],___________________,0.0
"tensor([[    1,   822,   679, 29918,  4632, 29918,  2271, 29898,  2271, 29892,
         29383, 29922,  5574,  1125,    13,  1678,  9995,    13,  1678,  3617,
           278,   376,  4632,  3988, 29908,   363,   263,  3988, 29892,   408,
          5439,   297,   278,   365,   398,  8226, 29877,  4032,    13,  1678,
          5106, 29889,    13,  1678,  9995,    13,  1678, 21213, 29918,  2271,
           353,  3142,  5510, 29898,  2271, 29897,    13,  1678,   565, 12801,
          1529, 16033, 29958,  2396,    13,  4706, 12020,  7865,  2392,   877,
         12148, 11421,   263,  2989,  3988, 29892,  6763,   411,  1732,   597,
           470,  2045,   597,   869,  1495,    13,  1678,  3876, 29918,  2271,
           353, 14210, 29879,   597, 29995, 29879, 29914,  2754, 29914, 29894,
         29946, 29915,  1273,   313,   862,  8485, 29918,  2271, 29889,   816,
          2004, 29892, 21213, 29918,  2271, 29889,  1212,  2029, 29897,    13,
          1678,   565, 12801,  1529, 16033, 29958,  2396,    13,  4706, 17927,
         29889, 27392,   877, 15156,  1273, 29879,   408,   278,  3876,  3142,
         29915,  1273,  3876, 29918,  2271, 29897,    13,  1678,   736,  3876,
         29918,  2271]])",False,"['not parsed_url.scheme', ""warn and (not parsed_url.path.startswith('/api/v4'))""]",_url_url_url_url_url_url_url_url_url_,0.0
"tensor([[    1,   822,   679, 29918, 12276, 29918,  7554, 29898,  9902,  1125,
            13,  1678,  9995,    13,  1678,  6760,  1078,   263, 14319,   934,
           310, 21213,  3461,  1962,    13,    13,  1678,   826,  3174, 29901,
            13,  4706,  2582,   313,  7514,   287, 21533,  1125,   450, 21213,
          2582,    13,    13,  1678, 16969, 29901,    13,  4706,  6262, 29901,
         14319,   934,  6262,    13,  1678,  9995,    13,    13,  1678,   822,
           788, 29918,  1491,  3972, 29898,  4632, 29918,  2084, 29892,  1014,
          3972,  1125,    13,  4706,  1014,  3972, 29918,  2084,   353,  2897,
         29889,  2084, 29889,  7122, 29898,  4632, 29918,  2084, 29892,  1014,
          3972, 29897,    13,  4706,   363,  1014,  3972, 29918,  4632, 29892,
          1014,  3972, 29918,  3972, 29879, 29892,  1014,  3972, 29918,  5325,
           297,  2897, 29889, 20919, 29898,  1491,  3972, 29918,  2084,  1125,
            13,  9651,   363,  1014,  3972, 29918,  1445,   297,  1014,  3972,
         29918,  5325, 29901,    13, 18884,  1014,  3972, 29918,  1445, 29918,
          2084,   353,  2897, 29889,  2084, 29889,  7122, 29898,  4632, 29918,
          2084, 29892,  1014,  3972, 29892,  1014,  3972, 29918,  1445, 29897,
            13, 18884,   565, 12801,  1529, 16033, 29958,  2396,    13,   462,
          1678,  1104, 29918,  2084,   353,  2897, 29889,  2084, 29889,  2674,
          2084, 29898,  1491,  3972, 29918,  4632, 29892,  1014,  3972, 29918,
          1445, 29918,  2084, 29897,    13,   462,  1678,  1014,  3972, 29918,
          5666, 29918,   978,   353,  2897, 29889,  2084, 29889,  7122, 29898,
          2674, 29918,  2084, 29892,  1014,  3972, 29918,  1445, 29897,    13,
           462,  1678, 14319, 29918,  1445, 29889,  3539, 29898,  1491,  3972,
         29918,  1445, 29918,  2084, 29892,  1014,  3972, 29918,  5666, 29918,
           978, 29897,    13,  9651,   363,  1014,  3972,   297,  1014,  3972,
         29918,  3972, 29879, 29901,    13, 18884,   788, 29918,  1491,  3972,
         29898,  1491,  3972, 29918,  2084, 29892,  1014,  3972, 29897,    13,
          1678,  8635,   353,  2648,  2167,  5971,   580,    13,  1678, 13128,
         29918,  3972,   353,  5694,  1445, 29889, 11256, 29881,  7382,   580,
            13,  1678,  1018, 29901,    13,  4706,  4078, 29918,  4905, 29898,
          9902, 29892, 13128, 29918,  3972, 29897,    13,  4706,   411, 14319,
          1445, 29889, 26264,  2283, 29898, 12925, 29892,   525, 29893,   742,
         14319,  1445, 29889, 29999,  5690, 29918,  2287, 10536,  3040, 29928,
         29897,   408, 14319, 29918,  1445, 29901,    13,  9651,   363,  3876,
         29892,  4516, 29879, 29892,  2066,   297,  2897, 29889, 20919, 29898,
          7050, 29918,  3972,  1125,    13, 18884,   363,   934,   297,  2066,
         29901,    13,   462,  1678,   934, 29918,  2084,   353,  2897, 29889,
          2084, 29889,  7122, 29898,  4632, 29892,   934, 29897,    13,   462,
          1678,   565, 12801,  1529, 16033, 29958,  2396,    13,   462,  4706,
         15232,   978,   353,  2897, 29889,  2084, 29889,  7122, 29898,   359,
         29889,  2084, 29889,  2674,  2084, 29898,  4632, 29892, 13128, 29918,
          3972,   511,   934, 29897,    13,   462,  4706, 14319, 29918,  1445,
         29889,  3539, 29898,  1445, 29918,  2084, 29892, 15232,   978, 29897,
            13, 18884,   363,  3884,   297,  4516, 29879, 29901,    13,   462,
          1678,  4516, 29918,  2084,   353,  2897, 29889,  2084, 29889,  7122,
         29898,  4632, 29892,  3884, 29897,    13,   462,  1678,   565, 12801,
          1529, 16033, 29958,  2396,    13,   462,  4706, 14319, 29918,  1445,
         29889,  3539, 29898,  3972, 29918,  2084, 29892,  3884, 29897,    13,
           462,  4706,   788, 29918,  1491,  3972, 29898,  4632, 29892,  3884,
         29897,    13,  1678,  7146, 29901,    13,  4706,   528,  4422, 29889,
          1758,  8336, 29898,  7050, 29918,  3972, 29897,    13,  1678,   736,
          8635, 29889,   657,  1767,   580]])",False,"['os.path.isfile(subdir_file_path)', 'os.path.isfile(file_path)', 'os.path.isdir(dir_path)']",___________________,0.0
"tensor([[    1,   822,   903,  4282, 29918,  1989, 29918, 29893,   336,  3262,
         29918,  6550,  2450, 29898,  1311, 29892,   995,  1125,    13,  1678,
          9995,    13,  4706,  8878,   263,  7670, 29956,   336,  3262, 10299,
          2450,  2281,   515,   263,  8600, 29889,    13,    13,  4706,   826,
          3174, 29901,    13,  9651,   995,   313,  8977,  1125,   319,  8600,
          6943,   278,  1820, 29914,  1767, 11000,   363,   263,    13, 18884,
          7670, 29956,   336,  3262, 10299,  2450,  2281, 29889,    13,    13,
          4706, 16969, 29901,    13,  9651,  7670, 29956,   336,  3262, 10299,
          2450, 29901,   263,  7670, 29956,   336,  3262, 10299,  2450,  2281,
            13,    13,  4706,   390,  1759,   267, 29901,    13,  9651, 20948,
         29901,   565,   278,  1881,  2980,   338,  8340,    13,  4706,  9995,
            13,  1678,   565, 12801,  1529, 16033, 29958,  2396,    13,  4706,
           736,  6213,    13,  1678,   565, 12801,  1529, 16033, 29958,  2396,
            13,  4706, 12020, 20948,   877,  2558, 28489, 21992,  1818,   367,
           263,  8600, 29889,  1495,    13,  1678, 20956, 29918,  1989, 29918,
          3888,   353,  1583,  3032,  4282, 29918,  3977, 14272, 29918,  1989,
         29918, 19678, 29898,  1767, 29889,   657,   877,  3977, 14272, 29918,
          1989, 29918, 19678,  8785,    13,  1678,  5825, 29918,  4530,  1535,
         29918,  1989, 29918,  3888,   353,  1583,  3032,  4282, 29918,  8628,
         29918,  4530,  1535, 29918,  1989, 29918, 19678, 29898,  1767, 29889,
           657,   877,  8628, 29918,  4530,  1535, 29918,  1989, 29918, 19678,
          8785,    13,  1678,  1820, 29918, 29893,   336,  3262, 29918,  6550,
          2450,   353,   274, 12650, 29889,  2558, 29956,   336,  3262, 10299,
          2450, 29898, 29893,   336,  3262, 29918,  5696, 29922,  1767, 29889,
           657,   877, 29893,   336,  3262, 29918,  5696,  5477, 20956, 29918,
          1989, 29918, 19678, 29922,  3977, 14272, 29918,  1989, 29918,  3888,
         29892,  5825, 29918,  4530,  1535, 29918,  1989, 29918, 19678, 29922,
          8628, 29918,  4530,  1535, 29918,  1989, 29918,  3888, 29892,  5352,
         29918,  7039, 29922,  1767, 29889,   657,   877, 12715, 29918,  7039,
          5477,  8025, 29918,  3385, 29922,  1767, 29889,   657,   877, 22331,
         29918,  3385,  8785,    13,  1678,   736,  1820, 29918, 29893,   336,
          3262, 29918,  6550,  2450]])",False,"['value is None', 'not isinstance(value, dict)']","_,,,,,,,,,,,,,,,,,,",0.0
"tensor([[    1,   822,  6907,   800, 29898,  1311, 29892, 16717, 29918,   442,
          2879, 29892, 16717, 29918,  1885,   690, 29892, 16717, 29918,  3018,
          4684, 29892,   334, 29892,  4046, 29922, 29906, 29900, 29892,  9999,
         29922,  8516, 29892,  3579, 26705,  1125,    13,  1678,  9995,  2577,
           830,  2055,   355,   800, 16564,   373,   922,  5779, 29889,    13,
            13,  4706, 12662,  2699,    13,  4706,   448,  1378, 29899,    13,
          4706, 16717, 29918,   442,  2879,   584,   851,    13,  9651,   319,
         16694, 13055,  1051,   310,  1706,   327,  1598, 23481,   363, 16717,
         17906, 29889,  5020,   304, 29871, 29945, 16717,  1819,  1122,   367,
          4944, 29889,    13,  4706, 16717, 29918,  1885,   690,   584,   851,
            13,  9651,   319, 16694, 13055,  1051,   310,   738,  2531,   690,
           297,   278,   731,   310,  3625, 16151,   409,  5779, 29889,  5020,
           304, 29871, 29945, 16717,  1819,  1122,   367,  4944, 29889,    13,
          4706, 16717, 29918,  3018,  4684,   584,   851,    13,  9651,   319,
         16694, 13055,  1051,   310,  1706,   327,  1598, 23481,   363,   263,
         16717,  5702, 29889,  5020,   304, 29871, 29945, 16717,  1819,  1122,
           367,  4944, 29889,    13,  4706,  4046,   584, 28379, 29961,   524,
         29962,    13,  9651,   450,  7472,  1353,   310,  4452,   304,   736,
         29889, 13109, 29901, 29871, 29906, 29900, 29889,  3080, 12539, 29901,
         29871, 29896, 29889,  5918, 12539, 29901, 29871, 29945, 29900, 29889,
            13,  4706,  9999,   584, 28379, 29961,   710, 29962,    13,  9651,
           530, 17723, 29871, 29941, 29896, 29953, 29953, 29899, 29896, 15595,
         29899, 29906,  4234,   775, 29889,    13,  4706,  4236, 24563,   584,
         28379, 29961,  2558,  1742,  6273, 29962,    13,  9651,  1152,  1269,
         18515,   519,  5702,  5352, 29892,   263,  2898,  2257,  6504,   373,
           278,  4629,  5702,  5352, 30010, 29879,   995,   508,   367,  4944,
         29889,    13,  4706,  1375, 24563,   584, 28379, 29961,  2558,  1742,
          6273, 29962,    13,  9651,  1152,  1269, 18515,   519,  5702,  5352,
         29892,   263,  2898, 11904,   373,   278,  4629,  5702,  5352, 30010,
         29879,   995,   508,   367,  4944, 29889,    13,  4706,  3646, 24563,
           584, 28379, 29961,  2558,  1742,  6273, 29962,    13,  9651,  1152,
          1269,   310,   278, 18515,   519,  5702,  8393,   313, 22503, 29897,
           263,  3646,   995,  1122,   367,  4944, 29889,    13,  4706,  9995,
            13,  1678,  5782,   353, 12034,   877,  7194,   742,  8207,   276,
          2055,   355,   800,  1495,    13,  1678, 20092,   353, 11117, 26776,
         29918,   442,  2879,  2396, 16717, 29918,   442,  2879, 29892,   525,
         26776, 29918,  1885,   690,  2396, 16717, 29918,  1885,   690, 29892,
           525, 26776, 29918,  3018,  4684,  2396, 16717, 29918,  3018,  4684,
         29892,   525, 13400,  2396,  4046, 29913,    13,  1678,   565, 12801,
          1529, 16033, 29958,  2396,    13,  4706, 20092,  1839, 28549,  2033,
           353,  9999,    13,  1678,   565, 12801,  1529, 16033, 29958,  2396,
            13,  4706, 20092, 29889,  5504, 29898, 26705, 29897,    13,  1678,
           736,  1583, 29889,  3827, 29898, 13134, 29892,  1828, 29922, 23813,
         29897]])",False,"['market', 'filters']",___________________,0.0
"tensor([[    1,   822,  4160, 29898,  4703,  1125,    13,  1678,  9995,  8964,
           599,  4160,   297,   278,  2566, 15945, 29908,    13,  1678, 25401,
         29889,  3888,   877, 27795,   885,   449,  1776,  4160,  1495,    13,
          1678, 13304,   353,  3030, 29889,  5415,  1839, 21412,  2033,    13,
          1678,  1404, 29918,   711,  1315,   353, 13304, 29889,  7193,   580,
            13,  1678,   565, 12801,  1529, 16033, 29958,  2396,    13,  4706,
         25401, 29889,  3888,   877,  3782,  4160,  1476,  1495,    13,  4706,
          3030, 29889,   370,   441,   580,    13,  1678,  2828, 29889,  8057,
         14237,   978, 29905,  1356,   737, 29905, 29873,   307,   793, 29905,
         29873,  2611,   277,  2667,  1495,    13,  1678,   363,  1404, 29918,
          5415,   297,  1404, 29918,   711,  1315, 29901,    13,  4706,  2828,
         29889,  8057,   877, 29912, 29900,  1012, 29873, 29912, 29896,  1012,
         29873, 29912, 29906,  1012, 29873, 29912, 29941,  1012, 29873,  4286,
          4830, 29898,  1792, 29918,  5415,  1839,   978,  7464,  1404, 29918,
          5415, 29889,   657,   877,  2549,   742,  1404, 29918,  5415,  1839,
         29918,   333,  2033,   511, 13420, 15300,  7122, 29898,  1792, 29918,
          5415, 29889,   657,   877,   307,   793,   742,   518,  2314,   511,
         13420, 15300,  7122, 29898,  1792, 29918,  5415, 29889,   657,   877,
          2611,   277,  2667,   742,  5159, 13697]])",False,['user_objs.count() == 0'],___________________,0.0
"tensor([[    1,   822,   788,  3306, 29898,  1311, 29892,  3233, 29892,  1426,
          1125,    13,  1678,  9995,  1202,  3306,   304,   278,  9508,   313,
           375,  1474, 10944, 29897,   565,  8638,    13,  4706, 11286, 29892,
           322,  6790,   304,   437,   577, 15945, 29908,    13,  1678,   565,
         12801,  1529, 16033, 29958,  2396,    13,  4706,   565, 12801,  1529,
         16033, 29958,  2396,    13,  9651,  1426,   353, 14210, 29879, 29995,
         29879, 29995, 29879, 29915,  1273,   313,  1311, 29889, 27703, 29961,
          5563,  1402,  1426, 29892,  1583, 29889, 27703,  1839, 27681, 11287,
            13,  1678,   736,  1426]])",False,"['self.colorize', 'level in self.colors']",___________________,0.0
"tensor([[    1,   822,   788, 29918,  5325, 29898,  1311, 29892,   334,  1777,
           264,  1280, 29901,   851, 29892, 12271, 29901,   851, 29922, 29903,
          2190,  4051, 29949, 29990, 29918, 11889,  5813, 29892,  1303, 29918,
          6194, 29901,  6120, 29922,  8824,  1125,    13,  1678,  9995,    13,
          4706, 10061,   583,   278,  6790,  2066,   964,   278,  1985,  3884,
           310,   445,    13,  4706, 11982,  1884, 29889,    13,  4706,   450,
           977,   264,  1280,  6790,   508,   367,  8380, 10898,   470,  6198,
         10898,    13,  4706,   304,   278,  1857,  1985,  3884, 29889,    13,
            13,  4706,   584,  3207, 12271, 29901,   450,  1024,   310,   263,
          1404,  1058,   881,   367, 16896, 27428,   310,    13,  9651,   278,
         15141,  2715,  2066, 29889,    13,  9651, 19928,   367,  2845,  1120,
           468, 29878,  1664, 29918, 29879, 26738, 29889, 29903,  2190,  4051,
         29949, 29990, 29918, 11889,  5813,   470,   525,  4632,   742,    13,
          9651,  6467,  7865,  2392,   674,   367, 10425, 29889,    13,  4706,
           584,  3207,  1303, 29918,  6194, 29901,   960,  1565, 29892,   278,
           716,  2066, 29915, 11239,   674,   367,   731,   304,    13,  9651,
          1303, 29899,  6194, 29889,    13,  4706,  9995,    13,  1678,   565,
         12801,  1529, 16033, 29958,  2396,    13,  4706, 12020,  7865,  2392,
           877, 13919,   995,   363,  3443,   376, 20348,  1115,  6571,  4286,
          4830, 29898, 20348,   876,    13,  1678,   411,  5694,  1445, 29889,
          5776,  1971,   653,  2283,   580,   408,   285, 29892,  9913,  1445,
         29889, 29911,   279,  2283, 29898,  1445,  5415, 29922, 29888, 29892,
          4464,  2433, 29893,  1495,   408,  9913, 29918,  1445, 29901,    13,
          4706,   363, 10422,   297,   977,   264,  1280, 29901,    13,  9651,
          9913, 29918,  1445, 29889,  1202, 29898,  9507, 29892, 15232,   978,
         29922,   359, 29889,  2084, 29889,  6500,  3871, 29898,  9507,   876,
            13,  4706,   285, 29889,   344,  1416, 29898, 29900, 29897,    13,
          4706,  1014,  5014, 29889,  3198, 29918,  4804, 18959, 14695,   742,
           525,  6814,   742, 17411,   742,  1583, 29889,   978,   718,   525,
         11283,   718,   317,  2190,  4051, 29949, 29990, 29918, 11686, 29968,
          4214, 29918,  9464, 29918,  5813,  1402,  3659,   262, 29922, 29888,
         29897,    13,  4706,   934, 29918,  6500,   264,  1280,   353,   518,
           359, 29889,  2084, 29889,  6500,  3871, 29898,  9507, 29897,   363,
         10422,   297,   977,   264,  1280, 29962,    13,  4706,   565, 12801,
          1529, 16033, 29958,  2396,    13,  9651,  1583,  3032,   305,   776,
         29918,  5325, 29898,  1445, 29918,  6500,   264,  1280, 29897,    13,
          4706,   565, 12801,  1529, 16033, 29958,  2396,    13,  9651,   521,
          1545, 29918,  9006,   353,  6024,   305,  1545,   742,   525, 29946,
         29946, 29946,  2033,   718,   934, 29918,  6500,   264,  1280,    13,
          9651,  1583, 29889,  3389, 29918,  6519, 29898,   305,  1545, 29918,
          9006, 29892,   408, 29918,  4632, 29922,  5574, 29897]])",False,"[""owner != SANDBOX_USERNAME and owner != 'root'"", 'owner == SANDBOX_USERNAME', 'read_only']",___________________,0.0
